FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
V7500348,華利洗衣店,2015年第2季,0.04,公噸,,公噸,,公噸,,公噸,核算確認中
V7500348,華利洗衣店,2015年第1季,0.04,公噸,,公噸,,公噸,,公噸,完成核算
V7500277,東光洗衣店,2015年第2季,0.03,公噸,,公噸,,公噸,,公噸,核算確認中
V7500277,東光洗衣店,2015年第1季,0.03,公噸,,公噸,,公噸,,公噸,完成核算
V7500222,快潔自助洗衣店,2015年第2季,0,公噸,,公噸,,公噸,,公噸,核算確認中
V7500222,快潔自助洗衣店,2015年第1季,0,公噸,,公噸,,公噸,,公噸,完成核算
V7500124,台東縣農會飼料廠,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
V7500124,台東縣農會飼料廠,2015年第1季,,公噸,1.114,公噸,,公噸,,公噸,完成季登錄確認
U9903255,弘華砂石股份有限公司,2015年第2季,,公噸,0.994,公噸,,公噸,,公噸,完成季登錄確認
U9900487,瑞岡砂石瀝青混凝土廠,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U97A0049,鈺峻興業有限公司,2015年第2季,,公噸,0.952,公噸,,公噸,,公噸,完成季登錄確認
U97A0039,花蓮縣光豐地區農會肉品加工場,2015年第2季,0,公噸,,公噸,0,公噸,0.001,公噸,核算確認中
U97A0039,花蓮縣光豐地區農會肉品加工場,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
U9700245,立順瀝青有限公司,2015年第2季,0.024,公噸,0.279,公噸,0.188,公噸,0.123,公噸,核算確認中
U9700245,立順瀝青有限公司,2015年第1季,0.022,公噸,0.252,公噸,0.208,公噸,0.131,公噸,完成核算
U9700218,政旺企業股份有限公司,2015年第2季,,公噸,2.617,公噸,,公噸,,公噸,完成補件
U9700058,日豐窯業股份有限公司,2015年第2季,0.374,公噸,4.873,公噸,2.068,公噸,5.668,公噸,核算確認中
U9700058,日豐窯業股份有限公司,2015年第1季,0.066,公噸,3.665,公噸,0.367,公噸,1.005,公噸,完成核算
U96A0094,臺灣基督教門諾會醫療財團法人門諾醫院壽豐分院及老人照顧社區,2015年第2季,0,公噸,,公噸,0.342,公噸,0.237,公噸,核算確認中
U96A0094,臺灣基督教門諾會醫療財團法人門諾醫院壽豐分院及老人照顧社區,2015年第1季,0,公噸,,公噸,1.522,公噸,1.179,公噸,完成核算
U9604328,木村屠宰場,2015年第2季,0,公噸,,公噸,0.029,公噸,0.02,公噸,核算確認中
U9604328,木村屠宰場,2015年第1季,0,公噸,,公噸,0.048,公噸,0.033,公噸,完成核算
U9604079,衛生福利部玉里醫院溪口精神護理之家,2015年第2季,0,公噸,,公噸,0,公噸,0.007,公噸,核算確認中
U9604079,衛生福利部玉里醫院溪口精神護理之家,2015年第1季,0,公噸,,公噸,0,公噸,0.013,公噸,完成核算
U9601121,遠雄悅來大飯店股份有限公司,2015年第2季,0.001,公噸,,公噸,0.001,公噸,0.11,公噸,核算確認中
U9601121,遠雄悅來大飯店股份有限公司,2015年第1季,0.001,公噸,,公噸,0.001,公噸,0.128,公噸,完成核算
U9601032,鳳勝實業股份有限公司壽豐廠,2015年第2季,,公噸,27.55,公噸,,公噸,,公噸,完成季登錄確認
U9600124,台鼎水泥製品股份有限公司,2015年第2季,0,公噸,,公噸,0.011,公噸,0.079,公噸,核算確認中
U9600124,台鼎水泥製品股份有限公司,2015年第1季,0,公噸,,公噸,0.011,公噸,0.079,公噸,完成核算
U95A2807,晶美利股份有限公司,2015年第2季,0,公噸,,公噸,0.456,公噸,0.316,公噸,核算確認中
U95A2807,晶美利股份有限公司,2015年第1季,0,公噸,,公噸,0.418,公噸,0.29,公噸,完成核算
U95A0207,陸輝瀝青工業股份有限公司吉安瀝青混凝土拌合廠,2015年第2季,0.325,公噸,2.378,公噸,0.181,公噸,0.423,公噸,核算確認中
U95A0207,陸輝瀝青工業股份有限公司吉安瀝青混凝土拌合廠,2015年第1季,0.215,公噸,1.443,公噸,0.123,公噸,0.261,公噸,完成核算
U95A0128,福田瀝青混凝土有限公司,2015年第2季,,公噸,0.048,公噸,,公噸,,公噸,完成季登錄確認
U9505679,長雄預拌混凝土廠股份有限公司,2015年第2季,,公噸,0.703,公噸,,公噸,,公噸,完成補件
U9505204,威神企業有限公司,2015年第2季,,公噸,2.046,公噸,,公噸,,公噸,完成季登錄確認
U9505151,美爽爽旅館有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0.018,公噸,核算確認中
U9505151,美爽爽旅館有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0.057,公噸,完成核算
U9501877,鴻興環保資源再生有限公司,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U9501733,益鉅股份有限公司(干城廠),2015年第2季,,公噸,1.989,公噸,,公噸,,公噸,完成季登錄確認
U9501313,友正預拌混凝廠股份有限公司,2015年第2季,,公噸,0.63,公噸,,公噸,,公噸,完成季登錄確認
U9500825,南濱砂石廠股份有限公司,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U9500530,晶晶洗染股份有限公司,2015年第2季,0,公噸,0.075,公噸,1.05,公噸,0.785,公噸,核算確認中
U9500530,晶晶洗染股份有限公司,2015年第1季,0,公噸,0.112,公噸,1.405,公噸,1.047,公噸,完成核算
U9500512,台亞預拌混凝土廠股份有限公司,2015年第2季,,公噸,1.128,公噸,,公噸,,公噸,完成季登錄確認
U9500478,中華紙漿股份有限公司花蓮廠,2015年第2季,6.711,公噸,10.442,公噸,58.748,公噸,115.709,公噸,核算確認中
U9500478,中華紙漿股份有限公司花蓮廠,2015年第1季,6.178,公噸,11.284,公噸,63.947,公噸,119.373,公噸,完成核算
U9500389,萬鑫營造股份有限公司,2015年第2季,,公噸,0.202,公噸,0.923,公噸,0.652,公噸,核算確認中
U9500389,萬鑫營造股份有限公司,2015年第1季,0.013,公噸,0.206,公噸,0.129,公噸,0.092,公噸,完成核算
U9500334,建安瀝青工業有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
U9500334,建安瀝青工業有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
U9500263,東宏水泥製品股份有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
U9500263,東宏水泥製品股份有限公司,2015年第1季,0,公噸,,公噸,0.095,公噸,0.066,公噸,完成核算
U9403545,東潤水資源生技股份有限公司,2015年第2季,0,公噸,,公噸,0.076,公噸,0.055,公噸,核算確認中
U9403545,東潤水資源生技股份有限公司,2015年第1季,0,公噸,,公噸,0.064,公噸,0.044,公噸,完成核算
U9403438,空軍第401戰術混合聯隊,2015年第1季,0,公噸,,公噸,0,公噸,0.054,公噸,完成核算
U9400508,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(北埔庫區),2015年第2季,13.158,公噸,0.001,公噸,0,公噸,0.02,公噸,核算確認中
U9400508,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(北埔庫區),2015年第1季,12.915,公噸,0.03,公噸,0.001,公噸,0.081,公噸,完成核算
U9400115,亞洲水泥股份有限公司花蓮製造廠,2015年第2季,0.002,公噸,356.684,公噸,185.502,公噸,1394.92,公噸,核算確認中
U9303620,龍嬴建設有限公司玉里預拌廠,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U9303531,福大混凝土股份有限公司,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U9303371,展信實業有限公司,2015年第2季,,公噸,0.621,公噸,,公噸,,公噸,完成季登錄確認
U9303317,格全食品工業股份有限公司花蓮分公司,2015年第2季,0,公噸,,公噸,0.4,公噸,0.261,公噸,核算確認中
U9303317,格全食品工業股份有限公司花蓮分公司,2015年第1季,0,公噸,,公噸,0.488,公噸,0.318,公噸,完成核算
U9303237,花蓮縣玉里鎮公所公共造產南通土資場,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U9303157,大元行,2015年第2季,,公噸,2.85,公噸,,公噸,,公噸,完成季登錄確認
U9300754,陸輝瀝青工業股份有限公司玉里瀝青混凝土拌合廠,2015年第2季,0.018,公噸,0.276,公噸,0.012,公噸,0.037,公噸,核算確認中
U9300754,陸輝瀝青工業股份有限公司玉里瀝青混凝土拌合廠,2015年第1季,0.192,公噸,2.683,公噸,0.169,公噸,0.279,公噸,完成核算
U92A0074,新光兆豐股份有限公司花蓮分公司,2015年第2季,,公噸,,公噸,0.513,公噸,0.356,公噸,核算確認中
U92A0074,新光兆豐股份有限公司花蓮分公司,2015年第1季,0,公噸,,公噸,0.352,公噸,0.33,公噸,完成核算
U92A0024,立得砂石股份有限公司,2015年第2季,,公噸,0.96,公噸,,公噸,,公噸,完成季登錄確認
U9290002,花蓮醫師公會焚化爐(共同清除處理),2015年第2季,0,公噸,,公噸,0,公噸,0.065,公噸,核算確認中
U9290002,花蓮醫師公會焚化爐(共同清除處理),2015年第1季,0.061,公噸,,公噸,0.022,公噸,0.188,公噸,完成核算
U9200311,花建實業有限公司,2015年第2季,,公噸,3.26,公噸,,公噸,,公噸,完成季登錄確認
U9200204,花蓮縣肉品市場股份有限公司,2015年第2季,0,公噸,,公噸,0.201,公噸,0.154,公噸,核算確認中
U9200204,花蓮縣肉品市場股份有限公司,2015年第1季,0,公噸,,公噸,0.243,公噸,0.169,公噸,完成核算
U91A5148,宏新洗衣股份有限公司,2015年第2季,0,公噸,,公噸,0.065,公噸,0.045,公噸,核算確認中
U91A5148,宏新洗衣股份有限公司,2015年第1季,0,公噸,,公噸,0.065,公噸,0.045,公噸,完成核算
U91A3726,銓順洗衣有限公司(二廠),2015年第2季,0,公噸,,公噸,0.129,公噸,0.09,公噸,核算確認中
U91A3726,銓順洗衣有限公司(二廠),2015年第1季,0,公噸,,公噸,0.517,公噸,0.358,公噸,完成核算
U91A3469,德久食品有限公司,2015年第2季,0,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
U91A3469,德久食品有限公司,2015年第1季,0,公噸,,公噸,0.057,公噸,0.04,公噸,完成核算
U91A2025,永發屠宰場,2015年第2季,0,公噸,,公噸,0,公噸,0.004,公噸,核算確認中
U91A2025,永發屠宰場,2015年第1季,0,公噸,,公噸,0,公噸,0.005,公噸,完成核算
U91A2015,百悅休閒飯店有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
U91A2015,百悅休閒飯店有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
U91A1899,小旅行迷你旅店,2015年第1季,0,公噸,,公噸,0,公噸,0.005,公噸,完成核算
U91A1889,洄瀾窩青年旅舍股份有限公司,2015年第2季,0,公噸,,公噸,0.01,公噸,0.007,公噸,核算確認中
U91A1889,洄瀾窩青年旅舍股份有限公司,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
U91A1641,花蓮海悅酒店有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
U91A1077,曾記(米麻)糬股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.036,公噸,核算確認中
U91A1077,曾記(米麻)糬股份有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0.033,公噸,完成核算
U91A0732,台灣海洋深層水股份有限公司,2015年第2季,0,公噸,0.058,公噸,0.128,公噸,0.136,公噸,核算確認中
U91A0732,台灣海洋深層水股份有限公司,2015年第1季,0,公噸,0.086,公噸,0.451,公噸,0.24,公噸,完成核算
U9107593,明水企業社明水園飯店,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
U9106498,晉瑜企業股份有限公司花蓮研磨廠,2015年第2季,0,公噸,1.123,公噸,0.285,公噸,1.412,公噸,核算確認中
U9106498,晉瑜企業股份有限公司花蓮研磨廠,2015年第1季,0,公噸,1.121,公噸,0.303,公噸,0.838,公噸,完成核算
U9106425,益鉅股份有限公司（花蓮港控管裝卸中心）,2015年第2季,,公噸,4.6,公噸,,公噸,,公噸,完成季登錄確認
U9106381,銓順洗衣有限公司,2015年第2季,0,公噸,,公噸,0.996,公噸,0.679,公噸,核算確認中
U9106381,銓順洗衣有限公司,2015年第1季,0,公噸,,公噸,1.041,公噸,0.699,公噸,完成核算
U9103175,新毅格有限公司-新格大飯店,2015年第1季,0,公噸,,公噸,0.001,公噸,0.14,公噸,完成核算
U9102990,華王食品股份有限公司,2015年第2季,0,公噸,,公噸,0.067,公噸,0.118,公噸,核算確認中
U9102990,華王食品股份有限公司,2015年第1季,0,公噸,,公噸,0.076,公噸,0.104,公噸,完成核算
U9102945,中國鋼鐵股份有限公司花蓮石料場,2015年第2季,,公噸,7.38,公噸,,公噸,,公噸,完成季登錄確認
U9102927,東台開發股份有限公司,2015年第1季,0.001,公噸,0.045,公噸,0.015,公噸,0.014,公噸,完成核算
U9102749,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(花蓮庫區),2015年第2季,0.12,公噸,,公噸,0,公噸,0.028,公噸,核算確認中
U9102749,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(花蓮庫區),2015年第1季,0.119,公噸,,公噸,0,公噸,0.026,公噸,完成核算
U9102614,全一泡力龍企業有限公司,2015年第1季,0.005,公噸,,公噸,0.074,公噸,0.051,公噸,完成核算
U9102570,交通部臺灣鐵路管理局花蓮機廠,2015年第1季,0.313,公噸,,公噸,,公噸,,公噸,完成核算
U9102427,慈濟學校財團法人慈濟大學,2015年第2季,0,公噸,,公噸,0.001,公噸,0.134,公噸,核算確認中
U9102427,慈濟學校財團法人慈濟大學,2015年第1季,0,公噸,,公噸,0.001,公噸,0.101,公噸,完成核算
U9102221,宜津企業股份有限公司花蓮分公司美侖大飯店,2015年第2季,0,公噸,,公噸,0.469,公噸,0.398,公噸,核算確認中
U9102221,宜津企業股份有限公司花蓮分公司美侖大飯店,2015年第1季,0,公噸,,公噸,0.461,公噸,0.402,公噸,完成核算
U9102070,山水商務旅店,2015年第2季,,公噸,,公噸,0.019,公噸,0.013,公噸,核算確認中
U9102070,山水商務旅店,2015年第1季,0,公噸,,公噸,0.028,公噸,0.02,公噸,完成核算
U9102025,悅遠企業有限公司,2015年第1季,0,公噸,,公噸,0.028,公噸,0.02,公噸,完成核算
U9102007,安樺大飯店,2015年第2季,,公噸,,公噸,0,公噸,0.006,公噸,核算確認中
U9102007,安樺大飯店,2015年第1季,0,公噸,,公噸,0.001,公噸,0.19,公噸,完成核算
U9101975,瑞翔綜合開發有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
U9101975,瑞翔綜合開發有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
U9101206,雲朗觀光股份有限公司花蓮分公司,2015年第2季,0,公噸,,公噸,0.461,公噸,0.32,公噸,核算確認中
U9101206,雲朗觀光股份有限公司花蓮分公司,2015年第1季,0,公噸,,公噸,0.522,公噸,0.362,公噸,完成核算
U9101199,統帥大飯店股份有限公司,2015年第2季,0,公噸,,公噸,0.684,公噸,0.474,公噸,核算確認中
U9101199,統帥大飯店股份有限公司,2015年第1季,0,公噸,,公噸,0.855,公噸,0.593,公噸,完成核算
U9101064,財團法人佛教慈濟綜合醫院,2015年第2季,0.001,公噸,,公噸,0.002,公噸,0.232,公噸,核算確認中
U9101064,財團法人佛教慈濟綜合醫院,2015年第1季,0.001,公噸,,公噸,0.002,公噸,0.228,公噸,完成核算
U9101055,財團法人臺灣基督教門諾會醫院,2015年第1季,0,公噸,,公噸,0.293,公噸,0.204,公噸,完成核算
U9101019,臺灣菸酒股份有限公司花蓮酒廠,2015年第2季,21.025,公噸,0.283,公噸,0.17,公噸,2.782,公噸,核算確認中
U9101019,臺灣菸酒股份有限公司花蓮酒廠,2015年第1季,21.025,公噸,0.392,公噸,0.153,公噸,3.22,公噸,完成核算
U9100987,鳳勝實業股份有限公司花蓮廠,2015年第2季,,公噸,0.36,公噸,,公噸,,公噸,完成季登錄確認
U9100978,台灣水泥股份有限公司花蓮廠,2015年第2季,0.001,公噸,28.741,公噸,15.229,公噸,468.381,公噸,核算確認中
U9100469,否司脫洗染店,2015年第2季,0,公噸,,公噸,0.029,公噸,0.02,公噸,核算確認中
U9100469,否司脫洗染店,2015年第1季,0,公噸,,公噸,0.028,公噸,0.02,公噸,完成核算
U0190074,榮豐礦業股份有限公司,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U0103311,福安礦業股份有限公司福安二礦,2015年第2季,,公噸,9.124,公噸,,公噸,,公噸,完成季登錄確認
U0100285,欣欣水泥企業股份有限公司,2015年第2季,,公噸,38.462,公噸,,公噸,,公噸,完成季登錄確認
U0100267,和平工業區專用港實業股份有限公司（疏浚養灘砂石堆置場）,2015年第2季,,公噸,1.616,公噸,,公噸,,公噸,完成季登錄確認
U0100258,和平電力股份有限公司和平火力發電廠,2015年第2季,0.138,公噸,127.27,公噸,946.981,公噸,763.047,公噸,核算確認中
U0100187,台灣水泥股份有限公司和平分公司和平廠,2015年第2季,0,公噸,22.029,公噸,6.37,公噸,714.727,公噸,核算確認中
U0100169,天祥晶華飯店股份有限公司,2015年第2季,0,公噸,0.04,公噸,0.788,公噸,0.617,公噸,核算確認中
U0100169,天祥晶華飯店股份有限公司,2015年第1季,0,公噸,0.046,公噸,0.81,公噸,0.635,公噸,完成核算
U0100052,幸福水泥股份有限公司（福安礦場）,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U0100043,台灣水泥股份有限公司和平石礦,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成季登錄確認
U0003012,錦山企業有限公司,2015年第2季,,公噸,4.057,公噸,,公噸,,公噸,完成季登錄確認
T6603013,豐惇瀝青有限公司,2015年第2季,0.013,公噸,,公噸,0.026,公噸,0.023,公噸,完成申報
T6603013,豐惇瀝青有限公司,2015年第1季,0.148,公噸,,公噸,0.27,公噸,0.246,公噸,完成核算
T6203040,佳林屠宰場,2015年第2季,0,公噸,,公噸,0.013,公噸,0.003,公噸,完成申報
T6203040,佳林屠宰場,2015年第1季,0,公噸,,公噸,0.02,公噸,0.005,公噸,完成核算
T61A0183,正龍企業有限公司南州廠,2015年第1季,0,公噸,,公噸,0.652,公噸,0.533,公噸,完成核算
T6100071,佳辰實業股份有限公司,2015年第2季,0,公噸,,公噸,0.351,公噸,0.273,公噸,完成申報
T6100071,佳辰實業股份有限公司,2015年第1季,0,公噸,,公噸,0.117,公噸,0.086,公噸,完成核算
T5903229,大地亮環保服務有限公司崁頂廠,2015年第2季,,公噸,,公噸,0,公噸,0,公噸,完成申報
T5903229,大地亮環保服務有限公司崁頂廠,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
T5903194,嘉益土資場有限公司,2015年第2季,,公噸,5.526,公噸,,公噸,,公噸,完成申報
T5903130,嘉一香食品股份有限公司,2015年第2季,0,公噸,,公噸,0.475,公噸,0.329,公噸,完成申報
T5903130,嘉一香食品股份有限公司,2015年第1季,0,公噸,,公噸,0.475,公噸,0.329,公噸,完成核算
T5900246,屏東縣崁頂垃圾資源回收場,2015年第2季,19.614,公噸,,公噸,3.651,公噸,41.893,公噸,完成申報
T5900246,屏東縣崁頂垃圾資源回收場,2015年第1季,21.975,公噸,,公噸,3.479,公噸,48.399,公噸,完成核算
T5900228,郁仔畜牧場,2015年第2季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成申報
T5900228,郁仔畜牧場,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
T58A0372,重生化妝品實業有限公司新園廠,2015年第1季,0,公噸,,公噸,,公噸,,公噸,完成核算
T58A0114,東瀛建材有限公司,2015年第2季,,公噸,0.555,公噸,,公噸,,公噸,完成申報
T5804338,淯暉企業股份有限公司新園分公司,2015年第1季,0,公噸,,公噸,0.574,公噸,0.414,公噸,完成核算
T5804276,成運汽車製造股份有限公司,2015年第2季,0.685,公噸,,公噸,,公噸,,公噸,完成申報
T5804276,成運汽車製造股份有限公司,2015年第1季,1.579,公噸,,公噸,,公噸,,公噸,完成核算
T5801033,典立塑膠股份有限公司,2015年第2季,0.89,公噸,,公噸,,公噸,,公噸,完成申報
T5801033,典立塑膠股份有限公司,2015年第1季,1.478,公噸,,公噸,,公噸,,公噸,完成核算
T5801006,琦泰實業股份有限公司,2015年第2季,0.011,公噸,,公噸,0.182,公噸,0.127,公噸,完成申報
T5801006,琦泰實業股份有限公司,2015年第1季,0.005,公噸,,公噸,0.182,公噸,0.127,公噸,完成核算
T5800992,立益飼料有限公司,2015年第2季,0,公噸,,公噸,0.285,公噸,0.198,公噸,完成申報
T5800992,立益飼料有限公司,2015年第1季,0,公噸,,公噸,0.095,公噸,0.066,公噸,完成核算
T5800947,忠正股份有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
T5800947,忠正股份有限公司,2015年第1季,0,公噸,1.14,公噸,0,公噸,0.002,公噸,完成核算
T5800385,祐全產業股份有限公司,2015年第2季,0,公噸,,公噸,0.047,公噸,0.062,公噸,完成申報
T5800385,祐全產業股份有限公司,2015年第1季,0,公噸,,公噸,0.057,公噸,0.048,公噸,完成核算
T5800349,國統國際股份有限公司,2015年第2季,3.437,公噸,6.843,公噸,0.266,公噸,0.347,公噸,完成申報
T5800349,國統國際股份有限公司,2015年第1季,3.173,公噸,5.363,公噸,0.357,公噸,0.862,公噸,完成核算
T5800330,金洲海洋科技股份有限公司,2015年第1季,0.239,公噸,,公噸,0.231,公噸,0.158,公噸,完成核算
T5800241,懋興鐵工廠,2015年第2季,0,公噸,,公噸,0.001,公噸,0.001,公噸,完成申報
T5800241,懋興鐵工廠,2015年第1季,0,公噸,,公噸,0.001,公噸,0.001,公噸,完成核算
T5800223,順益木材工業股份有限公司,2015年第2季,0.011,公噸,,公噸,0.003,公噸,0.059,公噸,完成申報
T5800223,順益木材工業股份有限公司,2015年第1季,0.009,公噸,,公噸,0.003,公噸,0.053,公噸,完成核算
T5800161,東立飼料工業股份有限公司,2015年第2季,0,公噸,,公噸,1.126,公噸,0.725,公噸,完成申報
T5800161,東立飼料工業股份有限公司,2015年第1季,0,公噸,,公噸,0.896,公噸,0.582,公噸,完成核算
T5800134,李長榮實業股份有限公司製桶工廠,2015年第2季,23.107,公噸,0.001,公噸,0.002,公噸,0.021,公噸,完成申報
T5800125,宏城企業股份有限公司新園廠,2015年第1季,,公噸,,公噸,0,公噸,0.076,公噸,完成核算
T5800116,宏昇螺旋槳股份有限公司,2015年第2季,0,公噸,,公噸,0.152,公噸,0.105,公噸,完成申報
T5800116,宏昇螺旋槳股份有限公司,2015年第1季,0,公噸,,公噸,0.152,公噸,0.105,公噸,完成核算
T57A0822,金皇企業股份有限公司屏南二廠,2015年第1季,0.157,公噸,,公噸,,公噸,,公噸,完成核算
T57A0595,金皇企業股份有限公司屏南六廠,2015年第1季,0.083,公噸,,公噸,,公噸,,公噸,完成核算
T57A0426,環拓科技股份有限公司屏南一廠,2015年第2季,0.053,公噸,0.292,公噸,2.921,公噸,6.094,公噸,完成申報
T57A0426,環拓科技股份有限公司屏南一廠,2015年第1季,0.044,公噸,0.244,公噸,4.72,公噸,4.908,公噸,完成核算
T57A0337,協麟實業有限公司,2015年第2季,1.217,公噸,0.002,公噸,,公噸,,公噸,完成申報
T57A0268,建信資源科技有限公司,2015年第1季,0.036,公噸,1.558,公噸,0,公噸,0.109,公噸,完成核算
T57A0218,慶泓冷凍食品實業股份有限公司,2015年第2季,,公噸,,公噸,0.143,公噸,0.175,公噸,完成申報
T57A0218,慶泓冷凍食品實業股份有限公司,2015年第1季,,公噸,,公噸,0.202,公噸,0.247,公噸,完成核算
T57A0179,旭紘環保科技股份有限公司,2015年第2季,0,公噸,,公噸,0.001,公噸,0.04,公噸,完成申報
T57A0179,旭紘環保科技股份有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T57A0159,虹京金屬股份有限公司二廠,2015年第1季,0,公噸,,公噸,0.019,公噸,0.013,公噸,完成核算
T57A0090,佑錸股份有限公司,2015年第2季,1.042,公噸,,公噸,0.122,公噸,0.07,公噸,完成申報
T57A0090,佑錸股份有限公司,2015年第1季,0.903,公噸,,公噸,0.097,公噸,0.062,公噸,完成核算
T5704806,興惟企業有限公司,2015年第2季,0.512,公噸,0.024,公噸,0.04,公噸,0.087,公噸,完成申報
T5704806,興惟企業有限公司,2015年第1季,0.121,公噸,0.024,公噸,0.038,公噸,0.083,公噸,完成核算
T5704744,申豐化學工業股份有限公司屏東廠,2015年第2季,4.263,公噸,0.727,公噸,5.095,公噸,3.028,公噸,完成申報
T5704682,健合實業股份有限公司,2015年第2季,0.728,公噸,0.002,公噸,0.005,公噸,0.069,公噸,完成申報
T5704682,健合實業股份有限公司,2015年第1季,0.386,公噸,0.002,公噸,0.005,公噸,0.067,公噸,完成核算
T5704673,國泰化工廠股份有限公司屏南分公司,2015年第2季,0.055,公噸,0.846,公噸,2.439,公噸,2.654,公噸,完成申報
T5704673,國泰化工廠股份有限公司屏南分公司,2015年第1季,0.049,公噸,1.144,公噸,2.014,公噸,2.233,公噸,完成核算
T5704664,慶得新能有限公司,2015年第1季,0.001,公噸,,公噸,0.034,公噸,0.063,公噸,完成核算
T5704655,鴻亨科技有限公司屏南廠,2015年第2季,0.711,公噸,0.619,公噸,0.576,公噸,0.629,公噸,完成申報
T5704655,鴻亨科技有限公司屏南廠,2015年第1季,0.712,公噸,0.615,公噸,0.546,公噸,0.597,公噸,完成核算
T5704637,吟餘股份有限公司,2015年第2季,,公噸,0.605,公噸,0.005,公噸,0.387,公噸,完成申報
T5704637,吟餘股份有限公司,2015年第1季,,公噸,0.66,公噸,0.006,公噸,0.422,公噸,完成核算
T5704619,和協工程股份有限公司屏南廠,2015年第2季,6.468,公噸,,公噸,3.825,公噸,2.014,公噸,完成申報
T5704619,和協工程股份有限公司屏南廠,2015年第1季,4.995,公噸,,公噸,0.128,公噸,1.692,公噸,完成核算
T5704593,新尚道企業有限公司,2015年第2季,0.267,公噸,,公噸,0.531,公噸,0.624,公噸,完成申報
T5704593,新尚道企業有限公司,2015年第1季,0.246,公噸,,公噸,0.868,公噸,0.595,公噸,完成核算
T5704584,鯤晟五金股份有限公司,2015年第2季,0.164,公噸,,公噸,0.002,公噸,0.034,公噸,完成申報
T5704584,鯤晟五金股份有限公司,2015年第1季,0.154,公噸,,公噸,0.001,公噸,0.024,公噸,完成核算
T5704566,承松企業有限公司屏南廠,2015年第2季,1.594,公噸,0.735,公噸,0.545,公噸,0.298,公噸,完成申報
T5704566,承松企業有限公司屏南廠,2015年第1季,1.331,公噸,0.622,公噸,0.462,公噸,0.253,公噸,完成核算
T5704173,億揚特殊印刷股份有限公司,2015年第2季,1.566,公噸,,公噸,,公噸,,公噸,完成申報
T5704173,億揚特殊印刷股份有限公司,2015年第1季,1.558,公噸,,公噸,,公噸,,公噸,完成核算
T5704093,宏萊實業股份有限公司,2015年第2季,1.343,公噸,1.604,公噸,1.566,公噸,0.905,公噸,完成申報
T5704093,宏萊實業股份有限公司,2015年第1季,1.325,公噸,1.491,公噸,1.566,公噸,0.905,公噸,完成核算
T5701029,肇興企業股份有限公司,2015年第1季,,公噸,,公噸,0.002,公噸,0.02,公噸,完成核算
T5700871,金皇企業股份有限公司屏南三廠,2015年第1季,0.23,公噸,,公噸,,公噸,,公噸,完成核算
T5700817,金皇企業股份有限公司,2015年第2季,1.064,公噸,0.002,公噸,0.027,公噸,0.018,公噸,完成申報
T5700817,金皇企業股份有限公司,2015年第1季,0.974,公噸,,公噸,0.04,公噸,0.028,公噸,完成核算
