FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
B2402755,統全樹脂化工廠股份有限公司,2011年第1季,0.973,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
B0501853,榮豐特殊印刷行,2011年第1季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
W0603675,金門遠東酒廠股份有限公司,2010年第4季,0.225,公噸,,公噸,0,公噸,0,公噸,核算確認中
W0403942,永春印刷社,2010年第4季,0,公噸,,公噸,,公噸,,公噸,核算確認中
W0400049,和發水泥瀝青預拌廠,2010年第4季,,公噸,,公噸,0.014,公噸,0.026,公噸,核算確認中
S2006024,捷欣股份有限公司,2010年第4季,1.16,公噸,0.018,公噸,0.001,公噸,0.058,公噸,核算確認中
S1501977,金吉順實業股份有限公司,2010年第4季,0,公噸,,公噸,0.947,公噸,0.65,公噸,核算確認中
R9700915,東陽製藥股份有限公司,2010年第4季,0,公噸,,公噸,0.356,公噸,0.188,公噸,核算確認中
R8500260,全利農工企業有限公司,2010年第4季,0,公噸,,公噸,0.808,公噸,0.528,公噸,核算確認中
R1001808,萱華工業股份有限公司,2010年第4季,0,公噸,,公噸,1.085,公噸,0.949,公噸,核算確認中
N1100389,協隆罐頭工廠股份有限公司,2010年第4季,0,公噸,,公噸,0.095,公噸,0.066,公噸,核算確認中
N0900401,敬凱企業股份有限公司,2010年第4季,0.071,公噸,,公噸,0.75,公噸,0.529,公噸,核算確認中
N08A1939,富伸金屬工業股份有限公司,2010年第4季,0.057,公噸,,公噸,0.005,公噸,0.003,公噸,核算確認中
N0809347,富麒工業股份有限公司,2010年第4季,0,公噸,,公噸,0.101,公噸,0.141,公噸,核算確認中
L9302218,鉅桐實業廠,2010年第4季,0.067,公噸,,公噸,0.02,公噸,0.046,公噸,核算確認中
L9101695,匯僑股份有限公司(台中港西二槽區),2010年第4季,12.264,公噸,0.121,公噸,1.235,公噸,0.857,公噸,核算確認中
L8700256,東振砂石有限公司,2010年第4季,0.133,公噸,,公噸,0.238,公噸,0.112,公噸,核算確認中
L0502687,南凱塑膠工業股份有限公司,2010年第4季,0.514,公噸,,公噸,0.2,公噸,0.138,公噸,核算確認中
L0401452,三晃股份有限公司太平分廠,2010年第4季,0.025,公噸,0.46,公噸,1.307,公噸,0.902,公噸,核算確認中
L0400866,世瀅工業股份有限公司,2010年第4季,0,公噸,,公噸,0.276,公噸,0.191,公噸,核算確認中
L0300183,宏騏工業股份有限公司,2010年第4季,1.329,公噸,0.004,公噸,0.038,公噸,0.026,公噸,核算確認中
L0200820,正辦實業有限公司,2010年第4季,0.001,公噸,,公噸,0.493,公噸,0.337,公噸,核算確認中
K7102245,精工陶瓷股份有限公司,2010年第4季,0,公噸,4.503,公噸,1.46,公噸,1.508,公噸,核算確認中
J6203286,隴翎企業有限公司,2010年第4季,0,公噸,,公噸,0.076,公噸,0.053,公噸,核算確認中
J5901729,台灣積水化成品股份有限公司,2010年第4季,0.469,公噸,0.36,公噸,1.776,公噸,1.584,公噸,核算確認中
I2604907,勝利皮革廠有限公司,2010年第4季,0,公噸,,公噸,0.023,公噸,0.016,公噸,核算確認中
I2604112,明豐油行,2010年第4季,0.012,公噸,,公噸,0.023,公噸,0.018,公噸,核算確認中
H5300934,台界化學工業股份有限公司觀音廠,2010年第4季,0.367,公噸,0.827,公噸,1.459,公噸,1.117,公噸,核算確認中
H4400775,錦源水泥製品股份有限公司,2010年第4季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
H4202519,信東生技股份有限公司,2010年第4季,0.081,公噸,0.659,公噸,2.417,公噸,2.014,公噸,核算確認中
B2402755,統全樹脂化工廠股份有限公司,2010年第4季,0.982,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
W0505245,信源汽車,2010年第3季,0.018,公噸,,公噸,0,公噸,0,公噸,核算確認中
T5704655,鴻亨科技有限公司屏南廠,2010年第3季,0.454,公噸,1.956,公噸,1.11,公噸,1.24,公噸,核算確認中
R10A0300,大安橡膠實業有限公司,2010年第3季,0.019,公噸,,公噸,0,公噸,0,公噸,核算確認中
Q7800811,能廣興業有限公司中埔廠,2010年第3季,0.077,公噸,,公噸,0,公噸,0,公噸,核算確認中
Q6604048,長庚醫療財團法人嘉義長庚紀念醫院,2010年第3季,0,公噸,0.247,公噸,1.923,公噸,1.085,公噸,核算確認中
N1001792,信大製罐股份有限公司,2010年第3季,3.422,公噸,,公噸,0,公噸,0.105,公噸,核算確認中
N0900232,台灣百和工業股份有限公司一廠,2010年第3季,0,公噸,,公噸,0.19,公噸,0.132,公噸,核算確認中
N08A1434,振泰織帶有限公司,2010年第3季,0.008,公噸,,公噸,0.083,公噸,0.101,公噸,核算確認中
L9101695,匯僑股份有限公司(台中港西二槽區),2010年第3季,12.511,公噸,0.085,公噸,0.864,公噸,0.6,公噸,核算確認中
L9100429,成偉食品股份有限公司第二廠,2010年第3季,0,公噸,0.232,公噸,1.321,公噸,0.958,公噸,核算確認中
I2604112,明豐油行,2010年第3季,0.004,公噸,,公噸,0.023,公噸,0.018,公噸,核算確認中
I2602538,大三通大飯店,2010年第3季,0,公噸,,公噸,0.008,公噸,0.005,公噸,核算確認中
H4202224,福豐企業股份有限公司,2010年第3季,0.126,公噸,,公噸,0.534,公噸,0.391,公噸,核算確認中
B2402755,統全樹脂化工廠股份有限公司,2010年第3季,0.997,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
S2301060,伸展橡膠有限公司,2010年第2季,0.012,公噸,,公噸,0,公噸,0,公噸,核算確認中
S1695018,漢翔航空工業股份有限公司岡山廠,2010年第2季,0.054,公噸,,公噸,0,公噸,0,公噸,核算確認中
S1603083,華盛螺絲股份有限公司,2010年第2季,0.161,公噸,0.054,公噸,0,公噸,0,公噸,核算確認中
P5205208,豪誠企業有限公司,2010年第2季,0,公噸,,公噸,0.114,公噸,0.079,公噸,核算確認中
P5104331,久豐油脂企業股份有限公司,2010年第2季,0.076,公噸,,公噸,0.013,公噸,0.009,公噸,核算確認中
P4601162,賜芳股份有限公司,2010年第2季,0.076,公噸,0.189,公噸,0.923,公噸,0.565,公噸,核算確認中
N29A0033,炬洋有限公司,2010年第2季,0,公噸,,公噸,0.008,公噸,0.097,公噸,核算確認中
N2908058,永溢環保科技有限公司,2010年第2季,0,公噸,,公噸,0.238,公噸,0.165,公噸,核算確認中
N0900769,三五紡織股份有限公司,2010年第2季,0,公噸,,公噸,0.143,公噸,0.107,公噸,核算確認中
L9101695,匯僑股份有限公司(台中港西二槽區),2010年第2季,13.819,公噸,0.11,公噸,1.102,公噸,0.764,公噸,核算確認中
L0501500,松億國際企業股份有限公司,2010年第2季,,公噸,,公噸,0,公噸,0.005,公噸,核算確認中
I2603357,運億鋁鋅工業社,2010年第2季,0.001,公噸,,公噸,0.022,公噸,0.015,公噸,核算確認中
E5101165,天佑大飯店有限公司,2010年第2季,0,公噸,,公噸,0.027,公噸,0.018,公噸,核算確認中
B2402755,統全樹脂化工廠股份有限公司,2010年第2季,0.907,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
T5200670,遠東藍藻工業股份有限公司屏東工廠,2010年第1季,0,公噸,,公噸,0.6,公噸,0.323,公噸,核算確認中
S3400259,冠帝興業股份有限公司,2010年第1季,0.131,公噸,,公噸,0.012,公噸,0.246,公噸,核算確認中
S2010260,金富苑工業股份有限公司,2010年第1季,0.032,公噸,,公噸,0.157,公噸,0.11,公噸,核算確認中
S2003229,金采精密鑄造股份有限公司,2010年第1季,0.109,公噸,,公噸,0.588,公噸,0.41,公噸,核算確認中
S1900685,台灣塑膠工業股份有限公司林園廠,2010年第1季,6.03,公噸,31.21,公噸,63.85,公噸,167.175,公噸,核算確認中
S1600395,六和耐火工業股份有限公司,2010年第1季,0,公噸,,公噸,0.535,公噸,0.371,公噸,核算確認中
S1507773,銥衛科技股份有限公司,2010年第1季,0.23,公噸,,公噸,0,公噸,0,公噸,核算確認中
R10A0221,南億實業社,2010年第1季,0.258,公噸,,公噸,0.19,公噸,13.182,公噸,核算確認中
P6204303,春豐食品廠,2010年第1季,0,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
P4600334,芳勖企業股份有限公司,2010年第1季,0.938,公噸,,公噸,,公噸,,公噸,核算確認中
N2802828,潮茂實業股份有限公司,2010年第1季,0.881,公噸,,公噸,0.475,公噸,0.329,公噸,核算確認中
N1700101,英發企業股份有限公司,2010年第1季,0,公噸,,公噸,0.114,公噸,0.089,公噸,核算確認中
N1501733,百達精密化學股份有限公司,2010年第1季,0.59,公噸,0.329,公噸,1.54,公噸,1.276,公噸,核算確認中
N0900170,展基橡膠廠股份有限公司,2010年第1季,0.589,公噸,,公噸,0,公噸,0,公噸,核算確認中
M4100146,涵碧樓大飯店股份有限公司,2010年第1季,0,公噸,,公噸,1.938,公噸,1.344,公噸,核算確認中
L9101695,匯僑股份有限公司(台中港西二槽區),2010年第1季,19.532,公噸,0.112,公噸,1.15,公噸,0.797,公噸,核算確認中
J59A3414,友琍國際股份有限公司,2010年第1季,0.47,公噸,,公噸,,公噸,,公噸,核算確認中
J5501578,聯合農產品商行,2010年第1季,0,公噸,,公噸,0.002,公噸,0.001,公噸,核算確認中
I2603240,壽元化學工業股份有限公司,2010年第1季,0,公噸,,公噸,0.095,公噸,0.066,公噸,核算確認中
H4903020,德成億工業股份有限公司,2010年第1季,0.007,公噸,,公噸,0.712,公噸,0.494,公噸,核算確認中
H4888153,松珍生物科技股份有限公司華亞廠,2010年第1季,0,公噸,,公噸,0.49,公噸,0.392,公噸,核算確認中
H4402528,台灣松下電材股份有限公司,2010年第1季,0.265,公噸,,公噸,,公噸,,公噸,核算確認中
H4202224,福豐企業股份有限公司,2010年第1季,0.08,公噸,,公噸,0.723,公噸,0.529,公噸,核算確認中
B2402755,統全樹脂化工廠股份有限公司,2010年第1季,0.867,公噸,,公噸,0.057,公噸,0.04,公噸,核算確認中
Z6600019,台灣電力股份有限公司馬祖區營業處-東引電廠,2014年第4季,,公噸,0.815,公噸,,公噸,,公噸,申報補件
Z6503042,台灣電力股份有限公司馬祖區營業處-西莒電廠,2014年第4季,,公噸,0.362,公噸,,公噸,,公噸,申報補件
V75A7842,宏騰砂石有限公司,2014年第4季,,公噸,1.588,公噸,,公噸,,公噸,完成年申報審查
T42A5011,里一實業有限公司屏東堆置場,2014年第4季,,公噸,0.103,公噸,,公噸,,公噸,完成補件
T42A3005,里一實業有限公司,2014年第4季,,公噸,1.667,公噸,,公噸,,公噸,完成補件
S3401096,螢建有限公司,2014年第4季,,公噸,0.242,公噸,,公噸,,公噸,完成年申報審查
S3004695,將嘉實業有限公司,2014年第4季,,公噸,1.883,公噸,,公噸,,公噸,完成年申報審查
S3004131,古板企業有限公司,2014年第4季,,公噸,3.912,公噸,,公噸,,公噸,完成年申報審查
S3001309,環球水泥股份有限公司-湖內堆置場,2014年第4季,,公噸,0.694,公噸,,公噸,,公噸,完成年申報審查
S2907633,國峰生物科技股份有限公司,2014年第4季,,公噸,0.031,公噸,,公噸,,公噸,完成年申報審查
S26A0822,京福工程有限公司,2014年第4季,,公噸,1.4,公噸,,公噸,,公噸,完成年申報審查
S2603390,鼎泰水泥股份有限公司,2014年第4季,,公噸,0.493,公噸,,公噸,,公噸,完成年申報審查
S2601421,福泰興實業有限公司,2014年第4季,,公噸,1.533,公噸,,公噸,,公噸,完成年申報審查
S2601350,泰成粉廠股份有限公司,2014年第4季,,公噸,3.397,公噸,,公噸,,公噸,完成年申報審查
S2601234,東遠股份有限公司燕巢廠,2014年第4季,,公噸,2.305,公噸,,公噸,,公噸,完成年申報審查
S2601216,今泰企業股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S2500205,福壽實業股份有限公司高雄廠,2014年第4季,,公噸,14.514,公噸,,公噸,,公噸,完成年申報審查
S24A0872,介慶企業股份有限公司鳥松廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S23A0144,竑榮實業股份有限公司高雄廠(與管編S23A0123為重覆相同之廠名),2014年第4季,,公噸,1.028,公噸,,公噸,,公噸,完成年申報審查
S22A0901,大眾興業股份有限公司仁武廠,2014年第4季,,公噸,2.748,公噸,,公噸,,公噸,完成年申報審查
S22A0773,億炬實業有限公司仁武廠,2014年第4季,,公噸,2.823,公噸,,公噸,,公噸,完成年申報審查
S2213912,光彌實業股份有限公司,2014年第4季,,公噸,0.917,公噸,,公噸,,公噸,完成年申報審查
S2213681,喬宏興業股份有限公司綠洲土石方資源堆置場,2014年第4季,,公噸,1.454,公噸,,公噸,,公噸,完成年申報審查
S2213510,新世紀環保服務股份有限公司,2014年第4季,,公噸,4.019,公噸,,公噸,,公噸,完成年申報審查
S2212095,光舜興業股份有限公司,2014年第4季,,公噸,0.527,公噸,,公噸,,公噸,完成年申報審查
S2202606,超群混凝土工業股份有限公司,2014年第4季,,公噸,0.625,公噸,,公噸,,公噸,完成年申報審查
S2100992,基成砂石行,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S2100072,合吉磚廠股份有限公司,2014年第4季,,公噸,2.435,公噸,,公噸,,公噸,完成年申報審查
S20A4101,地勇選礦股份有限公司萬大廠,2014年第4季,,公噸,0.226,公噸,,公噸,,公噸,完成年申報審查
S20A3420,天山資材股份有限公司,2014年第4季,,公噸,3.227,公噸,,公噸,,公噸,完成年申報審查
S20A3331,地勇選礦股份有限公司大發四廠,2014年第4季,,公噸,1.082,公噸,,公噸,,公噸,完成年申報審查
S20A1979,地勇選礦股份有限公司大發三廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S20A1731,榮順混凝土有限公司,2014年第4季,,公噸,1.467,公噸,,公噸,,公噸,完成年申報審查
S2090099,凱景實業股份有限公司鳳屏廠,2014年第4季,,公噸,0.091,公噸,,公噸,,公噸,完成年申報審查
S2011829,地勇選礦股份有限公司大發二廠,2014年第4季,,公噸,0.071,公噸,,公噸,,公噸,完成年申報審查
S2011196,永豐建材股份有限公司,2014年第4季,,公噸,9.719,公噸,,公噸,,公噸,完成年申報審查
S2005956,地勇選礦股份有限公司大發廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S2005803,太爺企業股份有限公司大發廠,2014年第4季,,公噸,1.188,公噸,,公噸,,公噸,完成年申報審查
S2004557,永安建材股份有限公司,2014年第4季,,公噸,2.304,公噸,,公噸,,公噸,完成年申報審查
S2003103,石安水泥製品實業股份有限公司,2014年第4季,,公噸,1.356,公噸,,公噸,,公噸,完成年申報審查
S2002151,立竑預拌股份有限公司,2014年第4季,,公噸,2.991,公噸,,公噸,,公噸,完成年申報審查
S1807321,石安水泥製品實業股份有限公司美濃廠,2014年第4季,,公噸,0.433,公噸,,公噸,,公噸,完成年申報審查
S1807189,艾鎂企業股份有限公司-高雄廠,2014年第4季,,公噸,2.904,公噸,,公噸,,公噸,完成年申報審查
S1807161,石裕砂石行,2014年第4季,,公噸,67.53,公噸,,公噸,,公噸,完成年申報審查
S1803252,威勳企業股份有限公司美濃廠,2014年第4季,,公噸,1.728,公噸,,公噸,,公噸,完成年申報審查
S1802764,榮工實業股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
S1701904,祥裕砂石股份有限公司,2014年第4季,,公噸,21.781,公噸,,公噸,,公噸,完成年申報審查
S1603752,聯銘橡膠工業股份有限公司,2014年第4季,,公噸,0.006,公噸,,公噸,,公噸,完成年申報審查
S1602700,嘉華盛科技股份有限公司,2014年第4季,,公噸,0.164,公噸,,公噸,,公噸,完成年申報審查
S1503220,中美水泥製品股份有限公司,2014年第4季,,公噸,2.076,公噸,,公噸,,公噸,完成年申報審查
Q8103026,掌石企業股份有限公司番路廠,2014年第4季,,公噸,0.44,公噸,,公噸,,公噸,完成補件
Q7800099,泉豐碎石廠股份有限公司,2014年第4季,,公噸,1.843,公噸,,公噸,,公噸,完成補件
P6304148,英棟環保工程有限公司,2014年第4季,,公噸,0.349,公噸,,公噸,,公噸,完成年申報審查
P6004278,益邦企業社,2014年第4季,,公噸,0.816,公噸,,公噸,,公噸,完成年申報審查
P5802403,寓源機械開發有限公司,2014年第4季,,公噸,5.489,公噸,,公噸,,公噸,完成年申報審查
P5802163,禾暉水泥實業有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
P55A0048,安石砂石有限公司,2014年第4季,,公噸,3.163,公噸,,公噸,,公噸,完成年申報審查
P5503192,溫河砂石有限公司,2014年第4季,,公噸,0.21,公噸,,公噸,,公噸,完成年申報審查
P5001317,國地水泥工業股份有限公司,2014年第4季,,公噸,2.607,公噸,,公噸,,公噸,完成年申報審查
P4805213,朝興企業行,2014年第4季,,公噸,1.704,公噸,,公噸,,公噸,完成年申報審查
P46A6869,申詠砂石行,2014年第4季,,公噸,3.047,公噸,,公噸,,公噸,完成年申報審查
P46A3865,合利發土資科技有限公司,2014年第4季,,公噸,0.364,公噸,,公噸,,公噸,完成年申報審查
N2900810,合作混凝土股份有限公司,2014年第4季,,公噸,1.45,公噸,,公噸,,公噸,完成補件
M38A0089,台桐企業有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,申報補件
M3803264,興威股份有限公司名間廠,2014年第4季,,公噸,1.219,公噸,,公噸,,公噸,完成年申報審查
M3800923,興威股份有限公司南投廠,2014年第4季,,公噸,0.583,公噸,,公噸,,公噸,申報補件
M36A1106,勝輝土資工程有限公司,2014年第4季,,公噸,1.7,公噸,,公噸,,公噸,申報補件
M3504784,源和興有限公司草屯廠,2014年第4季,,公噸,0.063,公噸,,公噸,,公噸,完成補件
M3501014,昇運砂石股份有限公司,2014年第4季,,公噸,10.962,公噸,,公噸,,公噸,完成補件
L9995124,聚豐砂石企業股份有限公司,2014年第4季,,公噸,5.695,公噸,,公噸,,公噸,完成年申報審查
L9900036,民峰實業股份有限公司大安一廠,2014年第4季,,公噸,1.776,公噸,,公噸,,公噸,完成年申報審查
L9803756,全泰砂石股份有限公司外埔廠,2014年第4季,,公噸,4.355,公噸,,公噸,,公噸,完成年申報審查
L9703055,增泰砂石股份有限公司石岡廠,2014年第4季,,公噸,2.717,公噸,,公噸,,公噸,完成年申報審查
L9700143,信昌砂石行,2014年第4季,,公噸,11.653,公噸,,公噸,,公噸,完成年申報審查
L9700107,廣達混凝土股份有限公司石岡廠,2014年第4季,,公噸,2.823,公噸,,公噸,,公噸,完成年申報審查
L9505684,天台砂石股份有限公司,2014年第4季,,公噸,1.832,公噸,,公噸,,公噸,完成年申報審查
L9505595,廣獲企業有限公司,2014年第4季,,公噸,7.325,公噸,,公噸,,公噸,完成年申報審查
L9502263,民峰實業股份有限公司大雅預拌混凝土廠,2014年第4季,,公噸,2.036,公噸,,公噸,,公噸,完成年申報審查
L9307053,夆孟企業有限公司,2014年第4季,,公噸,1.577,公噸,,公噸,,公噸,完成年申報審查
L9303108,臺中市豐洲堤防公有土石方資源堆置處理場,2014年第4季,,公噸,2.419,公噸,,公噸,,公噸,完成年申報審查
L9303064,財石砂石有限公司,2014年第4季,,公噸,2.13,公噸,,公噸,,公噸,完成年申報審查
L9301702,伸太田工業股份有限公司,2014年第4季,,公噸,6.526,公噸,,公噸,,公噸,完成年申報審查
L9205009,瑞光砂石有限公司后里廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L9201083,利吉砂石場,2014年第4季,,公噸,1.081,公噸,,公噸,,公噸,完成年申報審查
L9200979,麗美砂石企業有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L91A2348,大聖交通股份有限公司,2014年第4季,,公噸,2.695,公噸,,公噸,,公噸,完成年申報審查
L91A2041,大邦交通有限公司,2014年第4季,,公噸,2.894,公噸,,公噸,,公噸,完成年申報審查
L91A1548,德隆倉儲裝卸股份有限公司(第二臨時堆置場),2014年第4季,,公噸,0.208,公噸,,公噸,,公噸,完成年申報審查
L91A1271,德隆倉儲裝卸股份有限公司(第一臨時堆置場),2014年第4季,,公噸,0.867,公噸,,公噸,,公噸,完成年申報審查
L91A0887,業信企業股份有限公司(臨時堆置廠),2014年第4季,,公噸,3.899,公噸,,公噸,,公噸,完成年申報審查
L9104132,昇佑企業有限公司,2014年第4季,,公噸,1.612,公噸,,公噸,,公噸,完成年申報審查
L9102209,大信砂石股份有限公司臨時堆置場,2014年第4季,,公噸,15.982,公噸,,公噸,,公噸,完成年申報審查
L9102138,盛記企業股份有限公司,2014年第4季,,公噸,0.4,公噸,,公噸,,公噸,完成年申報審查
L9101766,民峰實業股份有限公司梧棲預拌混凝土廠,2014年第4季,,公噸,3.419,公噸,,公噸,,公噸,完成年申報審查
L8904165,泰田實業股份有限公司一廠,2014年第4季,,公噸,16.508,公噸,,公噸,,公噸,完成年申報審查
L8901744,大信砂石股份有限公司,2014年第4季,,公噸,23.98,公噸,,公噸,,公噸,完成年申報審查
L8900210,洽發企業股份有限公司,2014年第4季,,公噸,0.522,公噸,,公噸,,公噸,完成年申報審查
L88A0195,大谷土石方資源堆置場,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L8807018,志昆實業有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L8803074,大丰砂石股份有限公司大安廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L8802693,六磊實業股份有限公司一廠,2014年第4季,,公噸,3.095,公噸,,公噸,,公噸,完成年申報審查
L0695016,營量企業有限公司,2014年第4季,,公噸,1.199,公噸,,公噸,,公噸,完成年申報審查
L0600106,萬中砂石行,2014年第4季,,公噸,0.293,公噸,,公噸,,公噸,完成年申報審查
L0506863,英銓實業有限公司大里廠,2014年第4季,,公噸,10.672,公噸,,公噸,,公噸,完成年申報審查
L0501797,中來工業股份有限公司,2014年第4季,,公噸,10.209,公噸,,公噸,,公噸,完成年申報審查
L0500585,巨力混凝土工業股份有限公司大里廠,2014年第4季,,公噸,8.493,公噸,,公噸,,公噸,完成年申報審查
L04A0757,承鼎源砂石業股份有限公司,2014年第4季,,公噸,1.902,公噸,,公噸,,公噸,完成年申報審查
L0408559,良全預拌混凝土股份有限公司,2014年第4季,,公噸,7.473,公噸,,公噸,,公噸,完成年申報審查
L0403296,伸健盛企業股份有限公司太平廠,2014年第4季,,公噸,0.666,公噸,,公噸,,公噸,完成年申報審查
L0402271,興威股份有限公司太平廠,2014年第4季,,公噸,4.694,公噸,,公噸,,公噸,完成年申報審查
L03A0386,安信展業有限公司,2014年第4季,,公噸,13.685,公噸,,公噸,,公噸,完成年申報審查
L0308045,誌建企業股份有限公司,2014年第4季,,公噸,3.356,公噸,,公噸,,公噸,完成年申報審查
L02A2862,紘碁實業有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
L02A1458,中聯資源股份有限公司南堤廠,2014年第4季,,公噸,10.877,公噸,,公噸,,公噸,完成年申報審查
L0205745,業信企業股份有限公司,2014年第4季,,公噸,0.971,公噸,,公噸,,公噸,完成年申報審查
L0205236,立勝土石方資源堆置處理場,2014年第4季,,公噸,0.661,公噸,,公噸,,公噸,完成年申報審查
L0205147,大盛環保股份有限公司,2014年第4季,,公噸,2.129,公噸,,公噸,,公噸,完成年申報審查
L0200464,台灣電力股份有限公司台中發電廠﹝麗水場區貯煤場﹞,2014年第4季,,公噸,12.76,公噸,,公噸,,公噸,完成年申報審查
L0200357,廣泰展業有限公司,2014年第4季,,公噸,0.311,公噸,,公噸,,公噸,完成年申報審查
L01A0356,錢宏興業有限公司大肚廠,2014年第4季,,公噸,8.223,公噸,,公噸,,公噸,完成年申報審查
L0100254,台灣水泥股份有限公司台中水泥製品廠大肚分廠,2014年第4季,,公噸,4.783,公噸,,公噸,,公噸,完成年申報審查
L00A2050,己力企業有限公司,2014年第4季,,公噸,2.492,公噸,,公噸,,公噸,完成年申報審查
L00A1983,益郁實業有限公司,2014年第4季,,公噸,1.068,公噸,,公噸,,公噸,完成年申報審查
L00A1943,威晨有限公司,2014年第4季,,公噸,3.195,公噸,,公噸,,公噸,完成年申報審查
L00A0222,溪尾科技股份有限公司,2014年第4季,,公噸,2.978,公噸,,公噸,,公噸,完成年申報審查
L0054435,台崧混凝土有限公司分廠,2014年第4季,,公噸,6.038,公噸,,公噸,,公噸,完成年申報審查
L0054239,中港砂石企業股份有限公司,2014年第4季,,公噸,15,公噸,,公噸,,公噸,完成年申報審查
L0000204,東陽穀物股份有限公司,2014年第4季,,公噸,14.276,公噸,,公噸,,公噸,完成年申報審查
L0000053,環球混凝土工業股份有限公司,2014年第4季,,公噸,2.547,公噸,,公噸,,公噸,完成年申報審查
K8400062,晶發砂石股份有限公司,2014年第4季,,公噸,0.965,公噸,,公噸,,公噸,完成年申報審查
K8303120,幸福有限公司,2014年第4季,,公噸,0.611,公噸,,公噸,,公噸,完成年申報審查
K8300192,嘉德混凝土股份有限公司,2014年第4季,,公噸,1.96,公噸,,公噸,,公噸,完成年申報審查
K8300110,建通砂石廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
K8201167,平順混凝土股份有限公司,2014年第4季,,公噸,3.668,公噸,,公噸,,公噸,完成年申報審查
K8195075,長信環保工程有限公司一廠,2014年第4季,,公噸,2.58,公噸,,公噸,,公噸,完成年申報審查
K8003287,鍵凡企業有限公司,2014年第4季,,公噸,1.175,公噸,,公噸,,公噸,完成年申報審查
K8000642,誠信砂石股份有限公司,2014年第4季,,公噸,3.521,公噸,,公噸,,公噸,完成年申報審查
K8000508,甲騰企業有限公司,2014年第4季,,公噸,7.878,公噸,,公噸,,公噸,完成年申報審查
K8000400,立益工業股份有限公司,2014年第4季,,公噸,1.739,公噸,,公噸,,公噸,完成年申報審查
K8000357,中埔混凝土股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
K7800175,運金砂石股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
K7705684,佳生企業有限公司,2014年第4季,,公噸,2.132,公噸,,公噸,,公噸,完成年申報審查
K7704990,恒笙土資場,2014年第4季,,公噸,2.676,公噸,,公噸,,公噸,完成年申報審查
K7704963,上安砂石有限公司,2014年第4季,,公噸,0.035,公噸,,公噸,,公噸,完成年申報審查
K7704936,富佑土資場有限公司,2014年第4季,,公噸,1.789,公噸,,公噸,,公噸,完成年申報審查
K7704927,福宏土資場股份有限公司,2014年第4季,,公噸,1.019,公噸,,公噸,,公噸,完成年申報審查
K7701202,國順預拌混凝土股份有限公司苗栗廠,2014年第4季,,公噸,1.309,公噸,,公噸,,公噸,完成年申報審查
K7700830,福宏實業股份有限公司,2014年第4季,,公噸,1.769,公噸,,公噸,,公噸,完成年申報審查
K7700741,振翔股份有限公司,2014年第4季,,公噸,2.778,公噸,,公噸,,公噸,完成年申報審查
K7700732,源昌砂石股份有限公司,2014年第4季,,公噸,1.998,公噸,,公噸,,公噸,完成年申報審查
K7700723,國翔砂石工業股份有限公司,2014年第4季,,公噸,1.844,公噸,,公噸,,公噸,完成年申報審查
K7700661,國產建材實業股份有限公司苗栗廠,2014年第4季,,公噸,2.102,公噸,,公噸,,公噸,完成年申報審查
K7700367,路亨企業股份有限公司,2014年第4季,,公噸,0.494,公噸,,公噸,,公噸,完成年申報審查
K7604468,明原矽砂有限公司,2014年第4季,,公噸,0.378,公噸,,公噸,,公噸,完成年申報審查
K7600899,福基矽砂股份有限公司,2014年第4季,,公噸,0.782,公噸,,公噸,,公噸,完成年申報審查
K7600853,南岡企業股份有限公司,2014年第4季,,公噸,0.189,公噸,,公噸,,公噸,完成年申報審查
K7503135,協鑫混凝土股份有限公司,2014年第4季,,公噸,1.223,公噸,,公噸,,公噸,完成年申報審查
